deg_1_7,deg_1_7-href,thumb-src,alexander_polynomial,conway_polynomial,gauss_code,jones_polynomial
10_120,http://katlas.org/wiki/10_120,,,,"-1, 10, -5, 7, -2, 1, -6, 8, -7, 5, -4, 6, -3, 9, -8, 4, -10, 2, -9, 3",
10_120,http://katlas.org/wiki/10_120,,,,,q^{-2} -4 q^{-3} +10 q^{-4} -13 q^{-5} +17 q^{-6} -18 q^{-7} +16 q^{-8} -13 q^{-9} +8 q^{-10} -4 q^{-11} + q^{-12}
10_119,http://katlas.org/wiki/10_119,/w/images/a/ad/10_119.gif,,,,
10_119,http://katlas.org/wiki/10_119,,-2 t^3+10 t^2-23 t+31-23 t^{-1} +10 t^{-2} -2 t^{-3},,,
10_119,http://katlas.org/wiki/10_119,,,-2 z^6-2 z^4-z^2+1,,
10_119,http://katlas.org/wiki/10_119,,,,"-1, 4, -3, 8, -5, 1, -2, 3, -6, 7, -8, 10, -9, 5, -7, 6, -4, 2, -10, 9",
10_119,http://katlas.org/wiki/10_119,,,,,q^6-4 q^5+8 q^4-12 q^3+16 q^2-17 q+16-13 q^{-1} +9 q^{-2} -4 q^{-3} + q^{-4}
10_118,http://katlas.org/wiki/10_118,/w/images/d/df/10_118.gif,,,,
10_118,http://katlas.org/wiki/10_118,,t^4-5 t^3+12 t^2-19 t+23-19 t^{-1} +12 t^{-2} -5 t^{-3} + t^{-4},,,
10_118,http://katlas.org/wiki/10_118,,,z^8+3 z^6+2 z^4+1,,
10_118,http://katlas.org/wiki/10_118,,,,"1, -7, 6, -10, 2, -1, 5, -6, 9, -8, 10, -4, 3, -5, 7, -9, 8, -2, 4, -3",
10_118,http://katlas.org/wiki/10_118,,,,,-q^5+4 q^4-8 q^3+12 q^2-15 q+17-15 q^{-1} +12 q^{-2} -8 q^{-3} +4 q^{-4} - q^{-5}
10_117,http://katlas.org/wiki/10_117,/w/images/9/9d/10_117.gif,,,,
10_117,http://katlas.org/wiki/10_117,,2 t^3-10 t^2+24 t-31+24 t^{-1} -10 t^{-2} +2 t^{-3},,,
10_117,http://katlas.org/wiki/10_117,,,2 z^6+2 z^4+2 z^2+1,,
10_117,http://katlas.org/wiki/10_117,,,,"-1, 10, -6, 7, -2, 1, -4, 5, -8, 6, -7, 9, -3, 4, -10, 2, -9, 8, -5, 3",
10_117,http://katlas.org/wiki/10_117,,,,,-q^8+4 q^7-9 q^6+13 q^5-16 q^4+18 q^3-16 q^2+13 q-8+4 q^{-1} - q^{-2}
10_116,http://katlas.org/wiki/10_116,/w/images/6/69/10_116.gif,,,,
10_116,http://katlas.org/wiki/10_116,,-t^4+5 t^3-12 t^2+19 t-21+19 t^{-1} -12 t^{-2} +5 t^{-3} - t^{-4},,,
10_116,http://katlas.org/wiki/10_116,,,-z^8-3 z^6-2 z^4+1,,
10_116,http://katlas.org/wiki/10_116,,,,"1, -9, 2, -10, 6, -1, 3, -4, 9, -5, 10, -8, 7, -3, 4, -2, 5, -6, 8, -7",
10_116,http://katlas.org/wiki/10_116,,,,,q^3-4 q^2+8 q-11+15 q^{-1} -16 q^{-2} +15 q^{-3} -12 q^{-4} +8 q^{-5} -4 q^{-6} + q^{-7}
10_115,http://katlas.org/wiki/10_115,/w/images/6/62/10_115.gif,,,,
10_115,http://katlas.org/wiki/10_115,,-t^3+9 t^2-26 t+37-26 t^{-1} +9 t^{-2} - t^{-3},,,
10_115,http://katlas.org/wiki/10_115,,,-z^6+3 z^4+z^2+1,,
10_115,http://katlas.org/wiki/10_115,,,,"1, -10, 7, -8, 2, -1, 4, -5, 8, -7, 6, -9, 10, -2, 3, -4, 9, -6, 5, -3",
10_115,http://katlas.org/wiki/10_115,,,,,-q^5+4 q^4-9 q^3+14 q^2-17 q+19-17 q^{-1} +14 q^{-2} -9 q^{-3} +4 q^{-4} - q^{-5}
10_114,http://katlas.org/wiki/10_114,/w/images/1/14/10_114.gif,,,,
10_114,http://katlas.org/wiki/10_114,,-2 t^3+10 t^2-21 t+27-21 t^{-1} +10 t^{-2} -2 t^{-3},,,
10_114,http://katlas.org/wiki/10_114,,,-2 z^6-2 z^4+z^2+1,,
10_114,http://katlas.org/wiki/10_114,,,,"1, -6, 2, -7, 8, -1, 9, -2, 10, -8, 4, -5, 3, -9, 6, -10, 7, -3, 5, -4",
10_114,http://katlas.org/wiki/10_114,,,,,q^4-4 q^3+8 q^2-12 q+15-15 q^{-1} +15 q^{-2} -11 q^{-3} +7 q^{-4} -4 q^{-5} + q^{-6}
10_113,http://katlas.org/wiki/10_113,/w/images/e/e0/10_113.gif,,,,
10_113,http://katlas.org/wiki/10_113,,2 t^3-11 t^2+26 t-33+26 t^{-1} -11 t^{-2} +2 t^{-3},,,
10_113,http://katlas.org/wiki/10_113,,,2 z^6+z^4+1,,
10_113,http://katlas.org/wiki/10_113,,,,"1, -10, 2, -1, 3, -7, 5, -6, 10, -2, 8, -5, 9, -3, 4, -8, 6, -9, 7, -4",
10_113,http://katlas.org/wiki/10_113,,,,,-q^8+5 q^7-10 q^6+14 q^5-18 q^4+19 q^3-17 q^2+14 q-8+4 q^{-1} - q^{-2}
10_112,http://katlas.org/wiki/10_112,/w/images/2/2f/10_112.gif,,,,
10_112,http://katlas.org/wiki/10_112,,-t^4+5 t^3-11 t^2+17 t-19+17 t^{-1} -11 t^{-2} +5 t^{-3} - t^{-4},,,
10_112,http://katlas.org/wiki/10_112,,,-z^8-3 z^6-z^4+2 z^2+1,,
10_112,http://katlas.org/wiki/10_112,,,,"1, -5, 2, -6, 8, -1, 9, -2, 10, -8, 3, -7, 4, -9, 5, -10, 6, -3, 7, -4",
10_112,http://katlas.org/wiki/10_112,,,,,q^3-4 q^2+7 q-10+14 q^{-1} -14 q^{-2} +14 q^{-3} -11 q^{-4} +7 q^{-5} -4 q^{-6} + q^{-7}
10_111,http://katlas.org/wiki/10_111,/w/images/3/33/10_111.gif,,,,
10_111,http://katlas.org/wiki/10_111,,-2 t^3+9 t^2-17 t+21-17 t^{-1} +9 t^{-2} -2 t^{-3},,,
10_111,http://katlas.org/wiki/10_111,,,-2 z^6-3 z^4+z^2+1,,
10_111,http://katlas.org/wiki/10_111,,,,"1, -5, 2, -8, 7, -1, 3, -4, 5, -2, 6, -10, 4, -3, 9, -7, 8, -6, 10, -9",
10_111,http://katlas.org/wiki/10_111,,,,,q^{10}-3 q^9+6 q^8-10 q^7+12 q^6-13 q^5+12 q^4-9 q^3+7 q^2-3 q+1
10_110,http://katlas.org/wiki/10_110,/w/images/e/ea/10_110.gif,,,,
10_110,http://katlas.org/wiki/10_110,,t^3-8 t^2+20 t-25+20 t^{-1} -8 t^{-2} + t^{-3},,,
10_110,http://katlas.org/wiki/10_110,,,z^6-2 z^4-3 z^2+1,,
10_110,http://katlas.org/wiki/10_110,,,,"-1, 7, -3, 8, -4, 1, -2, 5, -6, 3, -7, 10, -9, 6, -8, 4, -5, 9, -10, 2",
10_110,http://katlas.org/wiki/10_110,,,,,q^3-3 q^2+7 q-10+13 q^{-1} -14 q^{-2} +13 q^{-3} -11 q^{-4} +7 q^{-5} -3 q^{-6} + q^{-7}
10_109,http://katlas.org/wiki/10_109,/w/images/2/20/10_109.gif,,,,
10_109,http://katlas.org/wiki/10_109,,t^4-4 t^3+10 t^2-17 t+21-17 t^{-1} +10 t^{-2} -4 t^{-3} + t^{-4},,,
10_109,http://katlas.org/wiki/10_109,,,z^8+4 z^6+6 z^4+3 z^2+1,,
10_109,http://katlas.org/wiki/10_109,,,,"1, -9, 2, -10, 8, -1, 4, -5, 9, -2, 3, -7, 10, -8, 6, -4, 5, -3, 7, -6",
10_109,http://katlas.org/wiki/10_109,,,,,-q^5+3 q^4-7 q^3+11 q^2-13 q+15-13 q^{-1} +11 q^{-2} -7 q^{-3} +3 q^{-4} - q^{-5}
10_108,http://katlas.org/wiki/10_108,/w/images/d/de/10_108.gif,,,,
10_108,http://katlas.org/wiki/10_108,,2 t^3-8 t^2+14 t-15+14 t^{-1} -8 t^{-2} +2 t^{-3},,,
10_108,http://katlas.org/wiki/10_108,,,2 z^6+4 z^4+1,,
10_108,http://katlas.org/wiki/10_108,,,,"1, -10, 2, -9, 8, -1, 4, -5, 6, -7, 9, -8, 3, -4, 10, -2, 7, -6, 5, -3",
10_108,http://katlas.org/wiki/10_108,,,,,-q^6+3 q^5-5 q^4+8 q^3-10 q^2+10 q-9+8 q^{-1} -5 q^{-2} +3 q^{-3} - q^{-4}
10_107,http://katlas.org/wiki/10_107,/w/images/1/12/10_107.gif,,,,
10_107,http://katlas.org/wiki/10_107,,-t^3+8 t^2-22 t+31-22 t^{-1} +8 t^{-2} - t^{-3},,,
10_107,http://katlas.org/wiki/10_107,,,-z^6+2 z^4+z^2+1,,
10_107,http://katlas.org/wiki/10_107,,,,"-1, 10, -2, 1, -6, 5, -3, 8, -4, 7, -10, 2, -8, 3, -9, 6, -7, 4, -5, 9",
10_107,http://katlas.org/wiki/10_107,,,,,-q^5+3 q^4-7 q^3+12 q^2-14 q+16-15 q^{-1} +12 q^{-2} -8 q^{-3} +4 q^{-4} - q^{-5}
10_106,http://katlas.org/wiki/10_106,/w/images/b/b6/10_106.gif,,,,
10_106,http://katlas.org/wiki/10_106,,-t^4+4 t^3-9 t^2+15 t-17+15 t^{-1} -9 t^{-2} +4 t^{-3} - t^{-4},,,
10_106,http://katlas.org/wiki/10_106,,,-z^8-4 z^6-5 z^4-z^2+1,,
10_106,http://katlas.org/wiki/10_106,,,,"1, -4, 3, -6, 5, -1, 2, -9, 7, -3, 6, -10, 8, -5, 4, -2, 9, -7, 10, -8",
10_106,http://katlas.org/wiki/10_106,,,,,q^7-3 q^6+6 q^5-10 q^4+12 q^3-12 q^2+12 q-9+6 q^{-1} -3 q^{-2} + q^{-3}
10_105,http://katlas.org/wiki/10_105,/w/images/9/9b/10_105.gif,,,,
10_105,http://katlas.org/wiki/10_105,,t^3-8 t^2+22 t-29+22 t^{-1} -8 t^{-2} + t^{-3},,,
10_105,http://katlas.org/wiki/10_105,,,z^6-2 z^4-z^2+1,,
10_105,http://katlas.org/wiki/10_105,,,,"1, -10, 2, -1, 4, -5, 3, -8, 7, -6, 10, -2, 8, -9, 5, -4, 6, -7, 9, -3",
10_105,http://katlas.org/wiki/10_105,,,,,q^7-4 q^6+8 q^5-12 q^4+15 q^3-15 q^2+14 q-11+7 q^{-1} -3 q^{-2} + q^{-3}
10_104,http://katlas.org/wiki/10_104,/w/images/7/7c/10_104.gif,,,,
10_104,http://katlas.org/wiki/10_104,,t^4-4 t^3+9 t^2-15 t+19-15 t^{-1} +9 t^{-2} -4 t^{-3} + t^{-4},,,
10_104,http://katlas.org/wiki/10_104,,,z^8+4 z^6+5 z^4+z^2+1,,
10_104,http://katlas.org/wiki/10_104,,,,"1, -10, 2, -9, 8, -1, 4, -6, 3, -7, 9, -8, 5, -4, 10, -2, 6, -3, 7, -5",
10_104,http://katlas.org/wiki/10_104,,,,,-q^5+3 q^4-6 q^3+10 q^2-12 q+13-12 q^{-1} +10 q^{-2} -6 q^{-3} +3 q^{-4} - q^{-5}
10_103,http://katlas.org/wiki/10_103,/w/images/b/bf/10_103.gif,,,,
10_103,http://katlas.org/wiki/10_103,,2 t^3-8 t^2+17 t-21+17 t^{-1} -8 t^{-2} +2 t^{-3},,,
10_103,http://katlas.org/wiki/10_103,,,2 z^6+4 z^4+3 z^2+1,,
10_103,http://katlas.org/wiki/10_103,,,,"1, -10, 5, -6, 2, -1, 4, -8, 7, -5, 6, -9, 3, -7, 8, -4, 10, -2, 9, -3",
10_103,http://katlas.org/wiki/10_103,,,,,-q^2+3 q-6+10 q^{-1} -11 q^{-2} +13 q^{-3} -12 q^{-4} +9 q^{-5} -6 q^{-6} +3 q^{-7} - q^{-8}
10_102,http://katlas.org/wiki/10_102,/w/images/5/5d/10_102.gif,,,,
10_102,http://katlas.org/wiki/10_102,,-2 t^3+8 t^2-16 t+21-16 t^{-1} +8 t^{-2} -2 t^{-3},,,
10_102,http://katlas.org/wiki/10_102,,,-2 z^6-4 z^4-2 z^2+1,,
10_102,http://katlas.org/wiki/10_102,,,,"1, -4, 3, -7, 5, -1, 6, -8, 2, -3, 7, -10, 9, -5, 4, -2, 8, -6, 10, -9",
10_102,http://katlas.org/wiki/10_102,,,,,q^6-3 q^5+6 q^4-9 q^3+11 q^2-12 q+12-9 q^{-1} +6 q^{-2} -3 q^{-3} + q^{-4}
10_101,http://katlas.org/wiki/10_101,/w/images/8/88/10_101.gif,,,,
10_101,http://katlas.org/wiki/10_101,,7 t^2-21 t+29-21 t^{-1} +7 t^{-2},,,
10_101,http://katlas.org/wiki/10_101,,,7 z^4+7 z^2+1,,
10_101,http://katlas.org/wiki/10_101,,,,"1, -10, 2, -1, 3, -8, 7, -9, 10, -2, 5, -6, 8, -3, 4, -5, 9, -7, 6, -4",
10_101,http://katlas.org/wiki/10_101,,,,,q^{12}-4 q^{11}+7 q^{10}-11 q^9+13 q^8-14 q^7+14 q^6-10 q^5+7 q^4-3 q^3+q^2
10_100,http://katlas.org/wiki/10_100,/w/images/3/30/10_100.gif,,,,
10_100,http://katlas.org/wiki/10_100,,t^4-4 t^3+9 t^2-12 t+13-12 t^{-1} +9 t^{-2} -4 t^{-3} + t^{-4},,,
10_100,http://katlas.org/wiki/10_100,,,z^8+4 z^6+5 z^4+4 z^2+1,,
10_100,http://katlas.org/wiki/10_100,,,,"1, -10, 5, -7, 2, -1, 4, -8, 6, -5, 7, -9, 3, -4, 8, -6, 10, -2, 9, -3",
10_100,http://katlas.org/wiki/10_100,,,,,-q+3-5 q^{-1} +8 q^{-2} -9 q^{-3} +11 q^{-4} -10 q^{-5} +8 q^{-6} -6 q^{-7} +3 q^{-8} - q^{-9}
10_99,http://katlas.org/wiki/10_99,/w/images/3/31/10_99.gif,,,,
10_99,http://katlas.org/wiki/10_99,,t^4-4 t^3+10 t^2-16 t+19-16 t^{-1} +10 t^{-2} -4 t^{-3} + t^{-4},,,
10_99,http://katlas.org/wiki/10_99,,,z^8+4 z^6+6 z^4+4 z^2+1,,
10_99,http://katlas.org/wiki/10_99,,,,"1, -9, 2, -10, 8, -1, 4, -5, 9, -2, 3, -7, 6, -4, 5, -3, 10, -8, 7, -6",
10_99,http://katlas.org/wiki/10_99,,,,,-q^5+3 q^4-7 q^3+10 q^2-12 q+15-12 q^{-1} +10 q^{-2} -7 q^{-3} +3 q^{-4} - q^{-5}
10_98,http://katlas.org/wiki/10_98,/w/images/0/0f/10_98.gif,,,,
10_98,http://katlas.org/wiki/10_98,,-2 t^3+9 t^2-18 t+23-18 t^{-1} +9 t^{-2} -2 t^{-3},,,
10_98,http://katlas.org/wiki/10_98,,,-2 z^6-3 z^4+1,,
10_98,http://katlas.org/wiki/10_98,,,,"-1, 5, -2, 8, -7, 1, -3, 4, -5, 2, -6, 10, -9, 7, -8, 6, -4, 3, -10, 9",
10_98,http://katlas.org/wiki/10_98,,,,,1-3 q^{-1} +7 q^{-2} -9 q^{-3} +13 q^{-4} -14 q^{-5} +12 q^{-6} -11 q^{-7} +7 q^{-8} -3 q^{-9} + q^{-10}
10_97,http://katlas.org/wiki/10_97,/w/images/6/67/10_97.gif,,,,
10_97,http://katlas.org/wiki/10_97,,-5 t^2+22 t-33+22 t^{-1} -5 t^{-2},,,
10_97,http://katlas.org/wiki/10_97,,,-5 z^4+2 z^2+1,,
10_97,http://katlas.org/wiki/10_97,,,,"1, -4, 3, -1, 2, -10, 7, -3, 4, -6, 5, -2, 8, -9, 10, -5, 6, -7, 9, -8",
10_97,http://katlas.org/wiki/10_97,,,,,q^9-4 q^8+7 q^7-11 q^6+14 q^5-14 q^4+14 q^3-11 q^2+7 q-3+ q^{-1}
10_96,http://katlas.org/wiki/10_96,/w/images/e/ed/10_96.gif,,,,
10_96,http://katlas.org/wiki/10_96,,-t^3+7 t^2-22 t+33-22 t^{-1} +7 t^{-2} - t^{-3},,,
10_96,http://katlas.org/wiki/10_96,,,-z^6+z^4-3 z^2+1,,
